"Vertical Axis: Request Hierarchy","Horizontal Axis: Time Since Start of Test [ms] (time values are fractions of a day)"
"72258.6876265","0","CLICK User:11 Request:19"
"72297.9076949724","0","CLICK User:6 Request:37"
"72305.7044959625","0","CLICK User:16 Request:1"
"72435.5930711864","0","CLICK User:5 Request:41"
"72568.1733292919","0","CLICK User:2 Request:52"
"72594.190881802","0","CLICK User:13 Request:12"
"72748.8189141357","0","CLICK User:8 Request:30"
"72749.1209078249","0","CLICK User:4 Request:45"
"73301.1419049069","0","CLICK User:12 Request:16"
"73323.6098442679","0","CLICK User:10 Request:23"
"73340.5254019715","0","CLICK User:15 Request:5"
"73525.1240031903","0","CLICK User:7 Request:34"
"73571.4243011332","0","CLICK User:9 Request:27"
"73727.9975527616","0","CLICK User:1 Request:56"
"73810.8552902673","0","CLICK User:14 Request:9"
"73815.8089924837","0","CLICK User:11 Request:20"
"73868.6651515765","0","CLICK User:16 Request:2"
"73879.3153878496","0","CLICK User:3 Request:49"
"73924.7060729785","0","CLICK User:6 Request:38"
"73984.0270201939","0","CLICK User:5 Request:42"
"74080.8091531186","0","CLICK User:2 Request:53"
"74095.9529772639","0","CLICK User:13 Request:13"
"74143.0986340443","0","CLICK User:8 Request:31"
"74158.8942170024","0","CLICK User:4 Request:46"
"74593.030399115","0","CLICK User:12 Request:17"
"74632.2487913967","0","CLICK User:10 Request:24"
"74660.6741918316","0","CLICK User:15 Request:6"
"74831.5755214699","0","CLICK User:7 Request:35"
"74867.644630812","0","CLICK User:9 Request:28"
"75118.435722976","0","CLICK User:1 Request:57"
"75196.0243550507","0","CLICK User:14 Request:10"
"75246.9699361232","0","CLICK User:11 Request:21"
"75312.1519634479","0","CLICK User:3 Request:50"
"75365.6651892908","0","CLICK User:16 Request:3"
"75480.3917816371","0","CLICK User:5 Request:43"
"75492.846716552","0","CLICK User:6 Request:39"
"75558.528248702","0","CLICK User:8 Request:32"
"75593.6762912605","0","CLICK User:2 Request:54"
"75645.5708756281","0","CLICK User:13 Request:14"
"75646.5453011486","0","CLICK User:4 Request:47"
"75887.2317571088","0","CLICK User:12 Request:18"
"75948.7362220617","0","CLICK User:10 Request:25"
"75955.5111054617","0","CLICK User:15 Request:7"
"76128.351228997","0","CLICK User:7 Request:36"
"76157.968680377","0","CLICK User:9 Request:29"
"76416.2833544487","0","CLICK User:1 Request:58"
"76505.3656260782","0","CLICK User:14 Request:11"
"76606.5561405151","0","CLICK User:11 Request:22"
"76690.075973343","0","CLICK User:3 Request:51"
"76716.0608401347","0","CLICK User:16 Request:4"
"76892.9430975166","0","CLICK User:5 Request:44"
"76906.3716198567","0","CLICK User:6 Request:40"
"76966.4943449517","0","CLICK User:8 Request:33"
"77009.2816265755","0","CLICK User:2 Request:55"
"77029.8856418902","0","CLICK User:17 Request:1"
"77054.8564133151","0","CLICK User:13 Request:15"
"77150.7375937445","0","CLICK User:4 Request:48"
"77238.1392048431","0","CLICK User:12 Request:19"
"77305.4097657663","0","CLICK User:10 Request:26"
"77312.0061348579","0","CLICK User:15 Request:8"
"77454.9326799915","0","CLICK User:7 Request:37"
"77489.3208494376","0","CLICK User:9 Request:30"
"77704.6392767796","0","CLICK User:1 Request:59"
"77818.2567896199","0","CLICK User:14 Request:12"
"77993.2960753392","0","CLICK User:11 Request:23"
"78026.5723716282","0","CLICK User:3 Request:52"
"78045.8683994754","0","CLICK User:16 Request:5"
"78277.9677305356","0","CLICK User:5 Request:45"
"78296.5290281307","0","CLICK User:6 Request:41"
"78550.7297715212","0","CLICK User:8 Request:34"
"78599.2043681529","0","CLICK User:2 Request:56"
"78674.6086443947","0","CLICK User:17 Request:2"
"78839.058595436","0","CLICK User:13 Request:16"
"78845.1833962138","0","CLICK User:4 Request:49"
"78972.4875647603","0","CLICK User:12 Request:20"
"79076.1621937984","0","CLICK User:10 Request:27"
"79076.7234383141","0","CLICK User:7 Request:38"
"79090.1195543009","0","CLICK User:15 Request:9"
"79090.6872242143","0","CLICK User:9 Request:31"
"79140.0177955578","0","CLICK User:1 Request:60"
"79208.2851312108","0","CLICK User:14 Request:13"
"79355.2261530446","0","CLICK User:11 Request:24"
"79381.8373564238","0","CLICK User:16 Request:6"
"79391.1592115758","0","CLICK User:3 Request:53"
"79578.1273876987","0","CLICK User:5 Request:46"
"79587.8238714697","0","CLICK User:6 Request:42"
"79841.4728687585","0","CLICK User:8 Request:35"
"79905.0974355679","0","CLICK User:2 Request:57"
"79966.8530497591","0","CLICK User:17 Request:3"
"80135.8038521656","0","CLICK User:13 Request:17"
"80153.9259878001","0","CLICK User:4 Request:50"
"80344.4521580257","0","CLICK User:12 Request:21"
"80518.1831769121","0","CLICK User:15 Request:10"
"80546.6904313258","0","CLICK User:10 Request:28"
"80562.8262809938","0","CLICK User:9 Request:32"
"80563.2260524732","0","CLICK User:7 Request:39"
"80701.5542478164","0","CLICK User:1 Request:61"
"80797.7161901862","0","CLICK User:14 Request:14"
"80834.2792170513","0","CLICK User:11 Request:25"
"80850.0161333354","0","CLICK User:16 Request:7"
"80931.2166769799","0","CLICK User:3 Request:54"
"80979.5524291495","0","CLICK User:5 Request:47"
"80993.5983483934","0","CLICK User:6 Request:43"
"81152.4847431727","0","CLICK User:8 Request:36"
"81209.0125979698","0","CLICK User:2 Request:58"
"81266.5252147969","0","CLICK User:17 Request:4"
"81438.9552303435","0","CLICK User:13 Request:18"
"81459.8081599756","0","CLICK User:4 Request:51"
"81664.69621139","0","CLICK User:12 Request:22"
"81852.4480066601","0","CLICK User:15 Request:11"
"81917.8532467115","0","CLICK User:10 Request:29"
"81969.5866374078","0","CLICK User:7 Request:40"
"81982.21729298","0","CLICK User:9 Request:33"
