"Vertical Axis: Request Hierarchy","Horizontal Axis: Time Since Start of Test [ms] (time values are fractions of a day)"
"161062.16572218","0","CLICK User:6 Request:106"
"161084.974207616","0","CLICK User:18 Request:60"
"161144.231459585","0","CLICK User:19 Request:57"
"161170.88121535","0","CLICK User:27 Request:28"
"161233.762670954","0","CLICK User:25 Request:35"
"161241.809783087","0","CLICK User:24 Request:38"
"161245.115231126","0","CLICK User:12 Request:83"
"161404.399162463","0","CLICK User:17 Request:64"
"161455.028781591","0","CLICK User:9 Request:95"
"161455.172654625","0","CLICK User:11 Request:87"
"161457.909035925","0","CLICK User:13 Request:80"
"161492.761510192","0","CLICK User:2 Request:122"
"161508.275213749","0","CLICK User:23 Request:42"
"161579.646295828","0","CLICK User:14 Request:76"
"161739.556284388","0","CLICK User:34 Request:3"
"161788.472836631","0","CLICK User:15 Request:72"
"161837.872969889","0","CLICK User:32 Request:10"
"161895.474145457","0","CLICK User:4 Request:114"
"161927.927432118","0","CLICK User:10 Request:91"
"162102.629244778","0","CLICK User:5 Request:110"
"162109.491010729","0","CLICK User:8 Request:99"
"162114.312014516","0","CLICK User:26 Request:32"
"162133.262467716","0","CLICK User:33 Request:7"
"162133.659724909","0","CLICK User:29 Request:21"
"162154.967181583","0","CLICK User:20 Request:54"
"162187.222677743","0","CLICK User:7 Request:103"
"162196.978945648","0","CLICK User:21 Request:50"
"162321.739215459","0","CLICK User:1 Request:125"
"162333.493782031","0","CLICK User:31 Request:14"
"162408.528737591","0","CLICK User:16 Request:69"
"162428.006632128","0","CLICK User:30 Request:18"
"162469.640135827","0","CLICK User:22 Request:47"
"162480.752442","0","CLICK User:28 Request:25"
"162519.775837432","0","CLICK User:6 Request:107"
"162528.098124203","0","CLICK User:3 Request:118"
"162560.377366397","0","CLICK User:19 Request:58"
"162576.716593869","0","CLICK User:18 Request:61"
"162621.772878955","0","CLICK User:27 Request:29"
"162675.3157175","0","CLICK User:24 Request:39"
"162780.310905436","0","CLICK User:17 Request:65"
"162824.858746014","0","CLICK User:9 Request:96"
"162825.230022251","0","CLICK User:11 Request:88"
"162849.871980936","0","CLICK User:2 Request:123"
"163030.720943584","0","CLICK User:34 Request:4"
"163069.957494598","0","CLICK User:15 Request:73"
"163114.404205004","0","CLICK User:32 Request:11"
"163161.611322109","0","CLICK User:4 Request:115"
"163236.47809987","0","CLICK User:10 Request:92"
"163445.227535902","0","CLICK User:8 Request:100"
"163474.770117431","0","CLICK User:5 Request:111"
"163503.336597249","0","CLICK User:26 Request:33"
"163524.737361871","0","CLICK User:20 Request:55"
"163538.153312781","0","CLICK User:33 Request:8"
"163549.673492022","0","CLICK User:29 Request:22"
"163566.144859193","0","CLICK User:21 Request:51"
"163598.116799761","0","CLICK User:7 Request:104"
"163640.675840086","0","CLICK User:35 Request:1"
"163710.337207662","0","CLICK User:31 Request:15"
"163734.358137696","0","CLICK User:1 Request:126"
"163789.666563767","0","CLICK User:25 Request:37"
"163805.764699145","0","CLICK User:12 Request:85"
"163836.825071343","0","CLICK User:16 Request:70"
"163869.566942167","0","CLICK User:30 Request:19"
"163883.845013822","0","CLICK User:22 Request:48"
"163923.79785699","0","CLICK User:28 Request:26"
"163978.305622642","0","CLICK User:23 Request:44"
"164007.392559669","0","CLICK User:14 Request:78"
"164009.553728197","0","CLICK User:6 Request:108"
"164097.800977499","0","CLICK User:24 Request:40"
"164182.177623134","0","CLICK User:17 Request:66"
"164213.860979538","0","CLICK User:11 Request:89"
"164323.717958567","0","CLICK User:34 Request:5"
"164366.642967193","0","CLICK User:15 Request:74"
"164400.930565198","0","CLICK User:32 Request:12"
"164434.893540939","0","CLICK User:4 Request:116"
"164506.711048471","0","CLICK User:10 Request:93"
"164748.838190329","0","CLICK User:8 Request:101"
"164833.115661348","0","CLICK User:5 Request:112"
"164844.873859667","0","CLICK User:26 Request:34"
"164908.316559786","0","CLICK User:29 Request:23"
"164913.561639817","0","CLICK User:21 Request:52"
"164924.862796808","0","CLICK User:20 Request:56"
"164945.051675562","0","CLICK User:33 Request:9"
"164990.630373413","0","CLICK User:7 Request:105"
"165035.641680716","0","CLICK User:35 Request:2"
"165096.44326304","0","CLICK User:31 Request:16"
"165161.877836429","0","CLICK User:13 Request:83"
"165171.061685214","0","CLICK User:27 Request:31"
"165176.660441481","0","CLICK User:18 Request:63"
"165192.76192924","0","CLICK User:1 Request:127"
"165213.658719195","0","CLICK User:3 Request:120"
"165216.15344967","0","CLICK User:19 Request:60"
"165241.953656121","0","CLICK User:12 Request:86"
"165341.997935492","0","CLICK User:2 Request:125"
"165357.803016864","0","CLICK User:9 Request:98"
"165406.149943638","0","CLICK User:30 Request:20"
"165661.344109377","0","CLICK User:34 Request:6"
"165678.839908424","0","CLICK User:15 Request:75"
"165702.806082896","0","CLICK User:32 Request:13"
"165725.32877782","0","CLICK User:4 Request:117"
"165776.012314414","0","CLICK User:10 Request:94"
"166034.192334501","0","CLICK User:8 Request:102"
"166141.844843409","0","CLICK User:5 Request:113"
"166154.505111683","0","CLICK User:26 Request:35"
"166238.309338198","0","CLICK User:29 Request:24"
"166289.333979598","0","CLICK User:20 Request:57"
"166315.57558293","0","CLICK User:21 Request:53"
"166316.021729019","0","CLICK User:33 Request:10"
"166359.445683739","0","CLICK User:25 Request:39"
"166420.006173969","0","CLICK User:7 Request:106"
"166432.301870768","0","CLICK User:35 Request:3"
"166478.240670253","0","CLICK User:16 Request:72"
"166516.926033895","0","CLICK User:22 Request:50"
"166534.037985275","0","CLICK User:31 Request:17"
"166559.541226608","0","CLICK User:28 Request:28"
"166602.578260645","0","CLICK User:14 Request:80"
"166627.691508278","0","CLICK User:23 Request:46"
"166651.295346196","0","CLICK User:6 Request:110"
"166661.170623641","0","CLICK User:24 Request:42"
"166703.450019486","0","CLICK User:11 Request:91"
"166703.625740143","0","CLICK User:27 Request:32"
"166809.171277355","0","CLICK User:12 Request:87"
"167007.256788223","0","CLICK User:34 Request:7"
"167007.467708885","0","CLICK User:15 Request:76"
"167026.01643505","0","CLICK User:32 Request:14"
"167037.527674607","0","CLICK User:4 Request:118"
"167307.226477108","0","CLICK User:8 Request:103"
"167428.06027023","0","CLICK User:5 Request:114"
"167448.456717264","0","CLICK User:26 Request:36"
"167533.1873185","0","CLICK User:29 Request:25"
"167616.951037073","0","CLICK User:20 Request:58"
"167648.254177556","0","CLICK User:33 Request:11"
"167659.426267864","0","CLICK User:21 Request:54"
"167709.976547299","0","CLICK User:25 Request:40"
"167808.370616936","0","CLICK User:17 Request:69"
"167827.581717788","0","CLICK User:35 Request:4"
"167834.289274195","0","CLICK User:7 Request:107"
"167857.272083463","0","CLICK User:18 Request:65"
"167883.84166144","0","CLICK User:13 Request:85"
"167890.942005199","0","CLICK User:1 Request:129"
"167911.486515744","0","CLICK User:16 Request:73"
"167956.710699265","0","CLICK User:19 Request:62"
"167960.523753717","0","CLICK User:2 Request:127"
"167962.867347666","0","CLICK User:3 Request:122"
"168193.838602392","0","CLICK User:23 Request:47"
"168362.72012225","0","CLICK User:34 Request:8"
"168375.176174626","0","CLICK User:4 Request:119"
"168375.974041394","0","CLICK User:32 Request:15"
"168378.696175073","0","CLICK User:15 Request:77"
"168573.203018819","0","CLICK User:8 Request:104"
"168660.447067993","0","CLICK User:36 Request:1"
"168696.048520133","0","CLICK User:5 Request:115"
"168720.888548684","0","CLICK User:26 Request:37"
"168806.824331025","0","CLICK User:29 Request:26"
"168911.035341084","0","CLICK User:20 Request:59"
"168949.005530032","0","CLICK User:33 Request:12"
"168949.149403067","0","CLICK User:21 Request:55"
"169014.297627212","0","CLICK User:25 Request:41"
"169108.652077289","0","CLICK User:30 Request:23"
"169129.87907681","0","CLICK User:9 Request:101"
"169156.129899191","0","CLICK User:22 Request:52"
"169180.076518105","0","CLICK User:28 Request:30"
"169204.311441817","0","CLICK User:31 Request:19"
"169265.174484467","0","CLICK User:14 Request:82"
"169269.717240599","0","CLICK User:10 Request:97"
"169290.940887739","0","CLICK User:24 Request:44"
"169330.919711863","0","CLICK User:6 Request:112"
"169331.271153177","0","CLICK User:17 Request:70"
"169351.123676333","0","CLICK User:27 Request:34"
"169376.928911356","0","CLICK User:12 Request:89"
"169508.514070922","0","CLICK User:3 Request:123"
"169669.78065648","0","CLICK User:4 Request:120"
"169677.319044739","0","CLICK User:34 Request:9"
"169845.518634352","0","CLICK User:8 Request:105"
"169933.580385217","0","CLICK User:36 Request:2"
"169973.525406162","0","CLICK User:5 Request:116"
"169994.33168182","0","CLICK User:26 Request:38"
"170086.070715692","0","CLICK User:29 Request:27"
"170184.201902756","0","CLICK User:20 Request:60"
"170227.787889243","0","CLICK User:33 Request:13"
"170239.96820825","0","CLICK User:21 Request:56"
"170311.846338012","0","CLICK User:25 Request:42"
"170446.310634452","0","CLICK User:9 Request:102"
"170470.324580359","0","CLICK User:30 Request:24"
"170517.961361011","0","CLICK User:11 Request:94"
"170533.205477232","0","CLICK User:35 Request:6"
"170570.703259772","0","CLICK User:7 Request:109"
"170584.508366287","0","CLICK User:18 Request:67"
"170601.873701825","0","CLICK User:13 Request:87"
"170626.669590688","0","CLICK User:16 Request:75"
"170638.60490649","0","CLICK User:2 Request:129"
"170655.061467309","0","CLICK User:19 Request:64"
"170658.799651911","0","CLICK User:22 Request:53"
"170700.095682552","0","CLICK User:28 Request:31"
"170875.99625092","0","CLICK User:32 Request:17"
"170880.908607099","0","CLICK User:15 Request:79"
"170933.382594715","0","CLICK User:24 Request:45"
"170945.249466063","0","CLICK User:10 Request:98"
"170979.003756064","0","CLICK User:27 Request:35"
"171234.43426469","0","CLICK User:34 Request:10"
"171239.118100205","0","CLICK User:3 Request:124"
"171239.298849435","0","CLICK User:4 Request:121"
"171239.367573253","0","CLICK User:36 Request:3"
"171239.538265338","0","CLICK User:8 Request:106"
"171244.121808777","0","CLICK User:5 Request:117"
"171297.303707594","0","CLICK User:26 Request:39"
"171372.305418705","0","CLICK User:29 Request:28"
"171462.273277749","0","CLICK User:20 Request:61"
"171506.890959605","0","CLICK User:21 Request:57"
"171512.533576195","0","CLICK User:33 Request:14"
"171579.314130707","0","CLICK User:25 Request:43"
"171764.998344762","0","CLICK User:9 Request:103"
"171793.290767402","0","CLICK User:1 Request:132"
"171823.637641097","0","CLICK User:30 Request:25"
"171838.223014378","0","CLICK User:23 Request:50"
"171865.503576572","0","CLICK User:31 Request:21"
"171915.202071772","0","CLICK User:35 Request:7"
"171935.411623544","0","CLICK User:11 Request:95"
"172023.468345837","0","CLICK User:14 Request:84"
"172024.382428493","0","CLICK User:7 Request:110"
"172050.223422251","0","CLICK User:18 Request:68"
"172073.195336279","0","CLICK User:13 Request:88"
"172131.672880212","0","CLICK User:12 Request:91"
"172133.164689926","0","CLICK User:6 Request:114"
"172137.074404708","0","CLICK User:17 Request:72"
"172183.171324847","0","CLICK User:19 Request:65"
"172220.266262891","0","CLICK User:28 Request:32"
"172329.413654529","0","CLICK User:15 Request:80"
"172367.260084731","0","CLICK User:24 Request:46"
"172400.433295293","0","CLICK User:10 Request:99"
"172404.352229124","0","CLICK User:27 Request:36"
"172602.356444744","0","CLICK User:4 Request:122"
"172619.994161269","0","CLICK User:3 Request:125"
"172642.598430806","0","CLICK User:8 Request:107"
"172651.355968426","0","CLICK User:36 Request:4"
"172673.327475978","0","CLICK User:5 Request:118"
"172702.779263845","0","CLICK User:34 Request:11"
"172713.735684284","0","CLICK User:26 Request:40"
"172731.617845285","0","CLICK User:29 Request:29"
"172794.446780247","0","CLICK User:20 Request:62"
"172801.425879546","0","CLICK User:33 Request:15"
"173052.736032093","0","CLICK User:9 Request:104"
"173090.057535245","0","CLICK User:1 Request:133"
"173141.182748087","0","CLICK User:30 Request:26"
"173163.228566759","0","CLICK User:23 Request:51"
"173182.815693056","0","CLICK User:31 Request:22"
"173319.802656483","0","CLICK User:2 Request:131"
"173324.437044373","0","CLICK User:22 Request:55"
"173345.698405803","0","CLICK User:16 Request:77"
"173358.771575717","0","CLICK User:35 Request:8"
"173359.158217036","0","CLICK User:11 Request:96"
"173453.44422266","0","CLICK User:37 Request:1"
"173460.796553752","0","CLICK User:32 Request:19"
"173473.633380779","0","CLICK User:7 Request:111"
"173494.590513599","0","CLICK User:18 Request:69"
"173508.586985217","0","CLICK User:14 Request:85"
"173622.571583819","0","CLICK User:6 Request:115"
"173639.021719241","0","CLICK User:17 Request:73"
"173673.968339552","0","CLICK User:19 Request:66"
"173701.0650795","0","CLICK User:28 Request:33"
"173739.741503459","0","CLICK User:15 Request:81"
"173937.836792106","0","CLICK User:21 Request:59"
"173972.612161602","0","CLICK User:25 Request:45"
"174005.728661045","0","CLICK User:4 Request:123"
"174037.07342693","0","CLICK User:36 Request:5"
"174058.683156658","0","CLICK User:8 Request:108"
"174058.853848743","0","CLICK User:3 Request:126"
"174085.704188661","0","CLICK User:34 Request:12"
"174110.124610809","0","CLICK User:5 Request:119"
"174110.372407666","0","CLICK User:26 Request:41"
"174110.646185479","0","CLICK User:29 Request:30"
"174341.723598949","0","CLICK User:9 Request:105"
"174388.991338285","0","CLICK User:1 Request:134"
"174439.700297105","0","CLICK User:30 Request:27"
"174460.887626779","0","CLICK User:23 Request:52"
"174487.741598443","0","CLICK User:31 Request:23"
"174631.493108761","0","CLICK User:13 Request:90"
"174699.907390464","0","CLICK User:2 Request:132"
"174700.523111178","0","CLICK User:12 Request:93"
"174727.283774893","0","CLICK User:22 Request:56"
"174763.57106839","0","CLICK User:35 Request:9"
"174764.013862097","0","CLICK User:16 Request:78"
"174772.416606021","0","CLICK User:11 Request:97"
"174894.739415205","0","CLICK User:27 Request:38"
"174900.538476259","0","CLICK User:10 Request:101"
"174913.342896932","0","CLICK User:24 Request:48"
"174928.024651178","0","CLICK User:37 Request:2"
"174932.425489832","0","CLICK User:32 Request:20"
"174956.615715126","0","CLICK User:18 Request:70"
"174972.745139396","0","CLICK User:7 Request:112"
"175044.142761161","0","CLICK User:6 Request:116"
"175124.39430151","0","CLICK User:15 Request:82"
"175260.905226782","0","CLICK User:20 Request:64"
"175268.612072205","0","CLICK User:33 Request:17"
"175353.416984561","0","CLICK User:21 Request:60"
"175363.359588998","0","CLICK User:25 Request:46"
"175383.359058204","0","CLICK User:4 Request:124"
"175450.291307974","0","CLICK User:8 Request:109"
"175470.233786696","0","CLICK User:36 Request:6"
"175474.67010472","0","CLICK User:3 Request:127"
"175489.331744677","0","CLICK User:5 Request:120"
"175512.735277808","0","CLICK User:34 Request:13"
"175537.683700023","0","CLICK User:26 Request:42"
"175647.824234644","0","CLICK User:9 Request:106"
"175723.52854902","0","CLICK User:30 Request:28"
"175744.083396074","0","CLICK User:23 Request:53"
"175755.948032501","0","CLICK User:31 Request:24"
"175903.950921137","0","CLICK User:13 Request:91"
"176009.941486977","0","CLICK User:2 Request:133"
"176020.576078803","0","CLICK User:12 Request:94"
"176057.243867587","0","CLICK User:22 Request:57"
"176099.407326909","0","CLICK User:14 Request:87"
"176125.84057471","0","CLICK User:35 Request:10"
"176169.58021201","0","CLICK User:17 Request:75"
"176180.246930825","0","CLICK User:28 Request:35"
"176182.589407313","0","CLICK User:16 Request:79"
"176217.270351399","0","CLICK User:19 Request:68"
"176220.662402624","0","CLICK User:11 Request:98"
"176346.776475781","0","CLICK User:24 Request:49"
"176523.588333154","0","CLICK User:27 Request:39"
"176525.147190495","0","CLICK User:37 Request:3"
"176525.472930219","0","CLICK User:32 Request:21"
"176525.520701653","0","CLICK User:7 Request:113"
"176525.723800092","0","CLICK User:6 Request:117"
"176527.153870115","0","CLICK User:10 Request:102"
"176530.512676891","0","CLICK User:18 Request:71"
"176536.061985532","0","CLICK User:15 Request:83"
"176616.097856012","0","CLICK User:20 Request:65"
"176656.348781759","0","CLICK User:29 Request:32"
"176901.760978001","0","CLICK User:8 Request:110"
"176928.326924232","0","CLICK User:26 Request:43"
"176943.742570634","0","CLICK User:34 Request:14"
"176959.078877343","0","CLICK User:3 Request:128"
"176965.59031944","0","CLICK User:36 Request:7"
"176999.606653918","0","CLICK User:5 Request:121"
"177012.043988831","0","CLICK User:9 Request:107"
"177059.910686973","0","CLICK User:31 Request:25"
"177076.059108071","0","CLICK User:30 Request:29"
"177082.261292986","0","CLICK User:23 Request:54"
"177354.418229132","0","CLICK User:2 Request:134"
"177358.08517563","0","CLICK User:12 Request:95"
"177425.504638159","0","CLICK User:22 Request:58"
"177498.458882344","0","CLICK User:14 Request:88"
"177509.143480526","0","CLICK User:35 Request:11"
"177556.777188162","0","CLICK User:16 Request:80"
"177569.347780235","0","CLICK User:28 Request:36"
"177569.543894545","0","CLICK User:17 Request:76"
"177574.310422135","0","CLICK User:19 Request:69"
"177617.508370477","0","CLICK User:11 Request:99"
"177689.251846254","0","CLICK User:24 Request:50"
"177812.82062385","0","CLICK User:33 Request:19"
"177882.945458152","0","CLICK User:1 Request:137"
"177910.242502888","0","CLICK User:4 Request:126"
"177916.396916368","0","CLICK User:25 Request:48"
"177917.66746891","0","CLICK User:21 Request:62"
"177959.941836183","0","CLICK User:6 Request:118"
"177989.24723673","0","CLICK User:27 Request:40"
"178013.762084287","0","CLICK User:7 Request:114"
"178018.698745232","0","CLICK User:10 Request:103"
"178046.337453503","0","CLICK User:37 Request:4"
"178055.742838824","0","CLICK User:32 Request:22"
"178217.97770387","0","CLICK User:38 Request:1"
"178325.585793725","0","CLICK User:13 Request:93"
"178332.388334272","0","CLICK User:8 Request:111"
"178343.496729333","0","CLICK User:26 Request:44"
"178380.293864164","0","CLICK User:3 Request:129"
"178398.942882405","0","CLICK User:34 Request:15"
"178423.73011095","0","CLICK User:36 Request:8"
"178436.596271314","0","CLICK User:23 Request:55"
"178459.114496395","0","CLICK User:9 Request:108"
"178493.23112295","0","CLICK User:30 Request:30"
"178680.07079112","0","CLICK User:2 Request:135"
"178694.141573859","0","CLICK User:12 Request:96"
"178739.704627264","0","CLICK User:22 Request:59"
"178807.825296232","0","CLICK User:35 Request:12"
"178840.508500382","0","CLICK User:14 Request:89"
"178896.157472528","0","CLICK User:16 Request:81"
"178909.20102974","0","CLICK User:28 Request:37"
"178932.148918368","0","CLICK User:17 Request:77"
"178945.954304248","0","CLICK User:19 Request:70"
"178954.931702214","0","CLICK User:11 Request:100"
"179017.839976869","0","CLICK User:24 Request:51"
"179159.067423374","0","CLICK User:33 Request:20"
"179199.247949111","0","CLICK User:15 Request:85"
"179217.768180034","0","CLICK User:18 Request:73"
"179235.685541039","0","CLICK User:20 Request:67"
"179259.663169481","0","CLICK User:29 Request:34"
"179326.287558894","0","CLICK User:1 Request:138"
"179351.612565284","0","CLICK User:4 Request:127"
"179367.119284714","0","CLICK User:21 Request:63"
"179393.921853196","0","CLICK User:25 Request:49"
"179483.241026443","0","CLICK User:27 Request:41"
"179578.435248055","0","CLICK User:5 Request:123"
"179718.04321499","0","CLICK User:38 Request:2"
"179736.262569684","0","CLICK User:26 Request:45"
"179809.68223615","0","CLICK User:13 Request:94"
"179811.885588811","0","CLICK User:8 Request:112"
"179838.008182604","0","CLICK User:3 Request:130"
"179841.226189362","0","CLICK User:23 Request:56"
"179868.230459458","0","CLICK User:36 Request:9"
"179893.095910234","0","CLICK User:34 Request:16"
"179903.031251179","0","CLICK User:9 Request:109"
"179911.159937925","0","CLICK User:30 Request:31"
"180023.566682358","0","CLICK User:2 Request:136"
"180046.81740277","0","CLICK User:12 Request:97"
"180175.02894921","0","CLICK User:14 Request:90"
"180244.829719978","0","CLICK User:16 Request:82"
"180275.139717478","0","CLICK User:17 Request:78"
"180293.650729352","0","CLICK User:28 Request:38"
"180294.453624693","0","CLICK User:11 Request:101"
"180331.780156417","0","CLICK User:19 Request:71"
"180339.961922535","0","CLICK User:24 Request:52"
"180630.430683229","0","CLICK User:7 Request:116"
"180634.163839259","0","CLICK User:10 Request:105"
"180635.439420373","0","CLICK User:6 Request:120"
"180649.027739559","0","CLICK User:33 Request:21"
"180711.76755705","0","CLICK User:37 Request:6"
"180722.712523519","0","CLICK User:32 Request:24"
"180727.711482884","0","CLICK User:15 Request:86"
"180736.001642667","0","CLICK User:18 Request:74"
"180739.59735106","0","CLICK User:31 Request:28"
"180760.412007671","0","CLICK User:20 Request:68"
"180950.996565206","0","CLICK User:25 Request:50"
"180976.607362109","0","CLICK User:27 Request:42"
"180994.448735803","0","CLICK User:5 Request:124"
"181099.329384042","0","CLICK User:38 Request:3"
"181145.876640746","0","CLICK User:26 Request:46"
"181218.202034057","0","CLICK User:22 Request:61"
"181274.071425279","0","CLICK User:35 Request:14"
"181281.455883359","0","CLICK User:3 Request:131"
"181286.854614204","0","CLICK User:8 Request:113"
"181334.606772648","0","CLICK User:13 Request:95"
"181348.102621981","0","CLICK User:23 Request:57"
"181357.676185102","0","CLICK User:36 Request:10"
"181390.219147964","0","CLICK User:34 Request:17"
"181421.65135513","0","CLICK User:9 Request:110"
"181431.443102405","0","CLICK User:30 Request:32"
"181546.865313888","0","CLICK User:14 Request:91"
"181791.289395719","0","CLICK User:28 Request:39"
"181791.296100482","0","CLICK User:19 Request:72"
"181791.585802106","0","CLICK User:24 Request:53"
"181791.682462436","0","CLICK User:17 Request:79"
"181791.931097388","0","CLICK User:11 Request:102"
"181893.738449999","0","CLICK User:29 Request:36"
"181927.06950185","0","CLICK User:1 Request:140"
"181978.505648064","0","CLICK User:4 Request:129"
"182030.712283265","0","CLICK User:21 Request:65"
"182038.180271515","0","CLICK User:7 Request:117"
"182083.182080404","0","CLICK User:6 Request:121"
"182095.545662926","0","CLICK User:10 Request:106"
"182105.520953082","0","CLICK User:33 Request:22"
"182158.297213752","0","CLICK User:18 Request:75"
"182169.660389798","0","CLICK User:15 Request:87"
"182179.912251417","0","CLICK User:37 Request:7"
"182205.27832448","0","CLICK User:31 Request:29"
"182308.300077244","0","CLICK User:25 Request:51"
"182407.412394592","0","CLICK User:38 Request:4"
"182465.751373429","0","CLICK User:26 Request:47"
"182552.151739956","0","CLICK User:2 Request:138"
"182579.425876753","0","CLICK User:22 Request:62"
"182581.579502423","0","CLICK User:12 Request:99"
"182707.307772357","0","CLICK User:16 Request:84"
"182747.767104478","0","CLICK User:8 Request:114"
"182757.134775509","0","CLICK User:35 Request:15"
"182782.53465175","0","CLICK User:3 Request:132"
"182787.469357139","0","CLICK User:13 Request:96"
"182787.859630204","0","CLICK User:36 Request:11"
"182806.595810361","0","CLICK User:23 Request:58"
"182826.01699378","0","CLICK User:9 Request:111"
"182828.08485436","0","CLICK User:34 Request:18"
"182843.214989615","0","CLICK User:30 Request:33"
"183091.69964339","0","CLICK User:11 Request:103"
"183133.681794753","0","CLICK User:28 Request:40"
"183161.72167133","0","CLICK User:24 Request:54"
"183164.260262128","0","CLICK User:19 Request:73"
"183186.802791975","0","CLICK User:17 Request:80"
"183227.716651139","0","CLICK User:29 Request:37"
"183309.016369399","0","CLICK User:1 Request:141"
"183331.344067472","0","CLICK User:32 Request:26"
"183353.879892556","0","CLICK User:20 Request:70"
"183380.388010208","0","CLICK User:4 Request:130"
"183441.663395767","0","CLICK User:27 Request:44"
"183464.390865319","0","CLICK User:5 Request:126"
"183508.692864596","0","CLICK User:7 Request:118"
"183525.991990602","0","CLICK User:21 Request:66"
"183556.464857964","0","CLICK User:6 Request:122"
"183569.847005695","0","CLICK User:33 Request:23"
"183681.729940537","0","CLICK User:31 Request:30"
"183682.998816889","0","CLICK User:15 Request:88"
"183715.059595563","0","CLICK User:25 Request:52"
"183778.733330633","0","CLICK User:38 Request:5"
"183799.418082466","0","CLICK User:26 Request:48"
"183893.213522948","0","CLICK User:2 Request:139"
"183910.21205209","0","CLICK User:22 Request:63"
"183949.822114263","0","CLICK User:12 Request:100"
"183993.738310316","0","CLICK User:14 Request:93"
"184101.336901757","0","CLICK User:39 Request:2"
"184107.295200926","0","CLICK User:16 Request:85"
"184146.563878929","0","CLICK User:8 Request:115"
"184220.122948587","0","CLICK User:36 Request:12"
"184222.774123527","0","CLICK User:3 Request:133"
"184242.348119663","0","CLICK User:34 Request:19"
"184266.935881516","0","CLICK User:35 Request:16"
"184292.106957728","0","CLICK User:30 Request:34"
"184310.669652149","0","CLICK User:23 Request:59"
"184313.038947687","0","CLICK User:13 Request:97"
"184486.629445921","0","CLICK User:11 Request:104"
"184491.722271965","0","CLICK User:28 Request:41"
"184537.901884178","0","CLICK User:24 Request:55"
"184558.051093086","0","CLICK User:19 Request:74"
"184580.867959475","0","CLICK User:17 Request:81"
"184622.528002861","0","CLICK User:29 Request:38"
"184689.41276056","0","CLICK User:10 Request:108"
"184735.642658494","0","CLICK User:37 Request:9"
"184746.716971012","0","CLICK User:18 Request:77"
"184759.438699611","0","CLICK User:1 Request:142"
"184828.98441003","0","CLICK User:4 Request:131"
"184835.177934626","0","CLICK User:20 Request:71"
"184895.775859781","0","CLICK User:27 Request:45"
"184901.495860507","0","CLICK User:5 Request:127"
"184993.729370632","0","CLICK User:21 Request:67"
"185014.498770095","0","CLICK User:6 Request:123"
"185027.850187664","0","CLICK User:33 Request:24"
"185096.270615399","0","CLICK User:25 Request:53"
"185142.489897459","0","CLICK User:15 Request:89"
"185195.989713776","0","CLICK User:26 Request:49"
"185254.748578381","0","CLICK User:2 Request:140"
"185262.989011173","0","CLICK User:22 Request:64"
"185328.041413085","0","CLICK User:12 Request:101"
"185353.319765501","0","CLICK User:14 Request:94"
"185434.936563167","0","CLICK User:9 Request:113"
"185493.063224516","0","CLICK User:39 Request:3"
"185505.026756194","0","CLICK User:16 Request:86"
"185528.445933771","0","CLICK User:8 Request:116"
"185625.672815958","0","CLICK User:3 Request:134"
"185663.543271561","0","CLICK User:36 Request:13"
"185669.587056455","0","CLICK User:34 Request:20"
"185698.791885561","0","CLICK User:23 Request:60"
"185719.444789771","0","CLICK User:35 Request:17"
"185736.428512562","0","CLICK User:13 Request:98"
"185750.70127628","0","CLICK User:30 Request:35"
"185925.252231778","0","CLICK User:32 Request:28"
"185933.11412484","0","CLICK User:28 Request:42"
"185945.851218521","0","CLICK User:24 Request:56"
"185951.203574756","0","CLICK User:11 Request:105"
"185968.29122137","0","CLICK User:19 Request:75"
"185985.983134728","0","CLICK User:17 Request:82"
"186042.491154602","0","CLICK User:29 Request:39"
"186147.18658377","0","CLICK User:10 Request:109"
"186148.093402932","0","CLICK User:7 Request:120"
"186201.024711241","0","CLICK User:37 Request:10"
"186242.661287957","0","CLICK User:31 Request:32"
"186283.23208676","0","CLICK User:38 Request:7"
"186301.748127206","0","CLICK User:1 Request:143"
"186354.579981534","0","CLICK User:20 Request:72"
"186357.963651805","0","CLICK User:4 Request:132"
"186386.603604648","0","CLICK User:5 Request:128"
"186386.806423721","0","CLICK User:27 Request:46"
"186551.742749428","0","CLICK User:25 Request:54"
"186558.030978798","0","CLICK User:33 Request:25"
"186594.629764397","0","CLICK User:15 Request:90"
"186666.234116347","0","CLICK User:22 Request:65"
"186683.730194759","0","CLICK User:26 Request:50"
"186719.727507267","0","CLICK User:12 Request:102"
"186727.204993931","0","CLICK User:2 Request:141"
"186738.605604902","0","CLICK User:14 Request:95"
"186845.098748584","0","CLICK User:9 Request:114"
"187060.326661629","0","CLICK User:8 Request:117"
"187060.406839417","0","CLICK User:39 Request:4"
"187061.229849045","0","CLICK User:16 Request:87"
"187061.748071333","0","CLICK User:34 Request:21"
"187063.093214361","0","CLICK User:3 Request:135"
"187065.01301143","0","CLICK User:36 Request:14"
"187082.580048582","0","CLICK User:30 Request:36"
"187104.131949731","0","CLICK User:13 Request:99"
"187117.187519643","0","CLICK User:23 Request:61"
"187138.566773151","0","CLICK User:35 Request:18"
"187349.953415867","0","CLICK User:32 Request:29"
"187400.639187383","0","CLICK User:28 Request:43"
"187400.723835013","0","CLICK User:19 Request:76"
"187506.613550046","0","CLICK User:29 Request:40"
