"Vertical Axis: Request Hierarchy","Horizontal Axis: Time Since Start of Test [ms] (time values are fractions of a day)"
"249307.877956556","0","CLICK User:10 Request:155 Result=500"
"249320.412789894","0","CLICK User:11 Request:152 Result=500"
"249358.416502656","0","CLICK User:42 Request:39 Result=500"
"249358.661226497","0","CLICK User:14 Request:141 Result=500"
"249386.127287127","0","CLICK User:47 Request:21 Result=500"
"249425.559114357","0","CLICK User:20 Request:118 Result=500"
"249432.095978679","0","CLICK User:37 Request:56 Result=500"
"249432.64548986","0","CLICK User:35 Request:63 Result=500"
"249468.32181185","0","CLICK User:23 Request:106 Result=500"
"249481.908454846","0","CLICK User:44 Request:31 Result=500"
"249485.456112439","0","CLICK User:16 Request:132 Result=500"
"249491.46749098","0","CLICK User:7 Request:167 Result=500"
"249496.040418545","0","CLICK User:3 Request:181 Result=500"
"249505.989169015","0","CLICK User:17 Request:129 Result=500"
"249506.67221672","0","CLICK User:41 Request:43 Result=500"
"249838.092271504","0","CLICK User:29 Request:86 Result=500"
"249911.152674432","0","CLICK User:52 Request:4 Result=500"
"249986.12142046","0","CLICK User:50 Request:11 Result=500"
"250056.582051629","0","CLICK User:2 Request:188 Result=500"
"250636.880665001","0","CLICK User:14 Request:142 Result=500"
"250650.161961925","0","CLICK User:3 Request:182 Result=500"
"250650.713708027","0","CLICK User:11 Request:153 Result=500"
"250659.593886933","0","CLICK User:16 Request:133 Result=500"
"250668.833888106","0","CLICK User:17 Request:130 Result=500"
"250673.619691888","0","CLICK User:23 Request:107 Result=500"
"250685.049077467","0","CLICK User:41 Request:44 Result=500"
"250747.359790141","0","CLICK User:24 Request:104 Result=500"
"250760.137950494","0","CLICK User:21 Request:116 Result=500"
"250784.071159882","0","CLICK User:18 Request:126 Result=500"
"250812.775087337","0","CLICK User:8 Request:164 Result=500"
"250812.896611161","0","CLICK User:6 Request:173 Result=500"
"250833.574378867","0","CLICK User:15 Request:137 Result=500"
"250853.247549619","0","CLICK User:4 Request:179 Result=500"
"250856.210216662","0","CLICK User:1 Request:191 Result=500"
"250891.597116393","0","CLICK User:45 Request:29 Result=500"
"250907.0599755","0","CLICK User:43 Request:37 Result=500"
"250984.276772607","0","CLICK User:29 Request:87 Result=500"
"251010.830147407","0","CLICK User:52 Request:5 Result=500"
"251096.118082047","0","CLICK User:50 Request:12 Result=500"
"251158.367893126","0","CLICK User:38 Request:54 Result=500"
"251232.543800958","0","CLICK User:32 Request:76 Result=500"
"251289.603008204","0","CLICK User:19 Request:123 Result=500"
